"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.0059083,-0.00095897,0.46817,0.0040859,0.030251,19,1.0201e+010,-0.0047328,0.42187,-1.3301e-006,0.00053348,19,0.046301,0.0040873,0.029717,0.0029146,1.6784e-005,0.00095497,0.00018149,1,24.5,1.5,52.75
