"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.0032622,-0.0090454,0.41137,0.002129,-0.027961,19,1.0476e+010,-0.0047589,0.42699,-0.00013435,0.00053744,19,-0.015622,0.0022633,-0.028498,0.0002581,5.6808e-006,0.00081219,-3.2556e-005,1,116.5,1.5,52.75
