"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.0022206,-0.010887,0.55992,-0.00038698,0.0081828,19,1.0546e+010,-0.0047704,0.42822,-4.7824e-005,-0.00089312,19,0.1317,-0.00033915,0.0090759,0.018116,5.3206e-006,0.00014319,-0.000108,1,162.5,1.5,52.75
