"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.002161,-0.0070522,0.39237,0.0013761,0.012778,19,9.211e+009,-0.0046229,0.41467,4.7021e-005,0.00020824,19,-0.022297,0.0013291,0.01257,0.00062427,2.9529e-006,0.00016749,-1.7353e-005,1,208.5,1.5,52.75
