"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.017265,0.013821,0.51636,0.0098803,-0.031936,19,9.5324e+009,-0.0045865,0.41199,0.00017937,-0.0002582,19,0.10437,0.0097009,-0.031678,0.015315,0.00014923,0.0015943,0.00051873,1,162.5,1.5,52.75
