"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.00092644,-0.0060168,0.43301,-0.00082574,0.017148,19,9.4757e+009,-0.0045849,0.41239,7.9597e-005,0.00010541,19,0.020626,-0.00090533,0.017042,0.00044434,8.2023e-007,0.00033937,-1.878e-005,1,47.5,1.5,52.75
