"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.00089597,-0.0034062,0.3008,0.0022101,-0.02152,19,1.0302e+010,-0.0047429,0.42788,-0.00015312,-6.5123e-005,19,-0.12707,0.0023632,-0.021455,0.016349,7.6546e-006,0.00046189,-0.00027985,1,93.5,1.5,52.75
