"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.0089031,0.0053381,0.36685,0.0015907,-0.0070911,19,1.043e+010,-0.0048043,0.4265,-1.4896e-005,0.0002824,19,-0.059647,0.0016056,-0.0073735,0.0039879,4.3766e-006,8.4427e-005,-0.00012358,1,116.5,1.5,52.75
