"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.0027555,-0.0067618,0.37535,0.003914,-0.019697,19,1.0306e+010,-0.0047446,0.42414,2.2545e-005,-0.00095233,19,-0.048793,0.0038915,-0.018745,0.0028026,1.626e-005,0.00038959,-0.00016818,1,24.5,1.5,52.75
