"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.005405,-0.011528,0.59055,-0.0041013,-0.052912,19,9.5355e+009,-0.0046712,0.41895,-1.7117e-005,0.00031069,19,0.17159,-0.0040842,-0.053223,0.030674,3.1421e-005,0.0028352,-0.00083546,1,70.5,1.5,52.75
