"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.0010183,-0.0018574,0.30529,0.0030455,-0.029809,19,1.0281e+010,-0.0047548,0.42248,2.0051e-005,0.00051282,19,-0.11719,0.0030254,-0.030322,0.015879,1.508e-005,0.00092466,-0.00046731,1,93.5,1.5,52.75
