"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.00065231,-0.0040573,0.44687,-0.0048685,-0.015448,19,1.0289e+010,-0.004777,0.42431,9.4452e-006,0.00032357,19,0.02256,-0.004878,-0.015772,0.0013065,2.527e-005,0.00026702,-0.00014434,1,162.5,1.5,52.75
