"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.0038734,-2.481e-005,0.32523,0.0023901,-0.024039,19,1.0427e+010,-0.0047697,0.4257,3.2782e-005,-0.0009781,19,-0.10048,0.0023574,-0.023061,0.014215,1.8465e-005,0.00056543,-0.00046745,1,1.5,1.5,52.75
