"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.0014793,-0.0045151,0.50797,0.0012344,-0.013626,19,1.0595e+010,-0.0047935,0.42849,-0.00011459,-0.00092454,19,0.079481,0.001349,-0.012702,0.0063681,1.4581e-005,0.00020136,8.1755e-005,1,116.5,1.5,52.75
