"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.0054782,0.00068433,0.45255,-0.0042177,0.013391,19,1.0549e+010,-0.0048087,0.42788,-0.00012562,0.00020732,19,0.024669,-0.0040921,0.013184,0.00326,1.885e-005,0.00021067,-0.00017566,1,70.5,1.5,52.75
