"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.0013415,-0.0076891,0.51425,-0.0042068,-0.0035049,19,9.7082e+009,-0.0045724,0.41681,-2.2133e-005,0.00041386,19,0.097442,-0.0041847,-0.0039187,0.0095817,1.8013e-005,2.551e-005,-0.00041436,1,185.5,1.5,52.75
