"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.0019024,-0.0047954,0.55366,-0.00048527,-0.00633,19,1.0529e+010,-0.0047739,0.427,-0.00011286,0.00057726,19,0.12666,-0.00037241,-0.0069073,0.016068,5.2946e-007,4.9631e-005,-4.4075e-005,1,93.5,1.5,52.75
