"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.0014937,-0.0055753,0.42244,0.0039179,0.012296,19,1.0116e+010,-0.0047247,0.41993,9.6667e-005,-2.6936e-005,19,0.0025079,0.0038212,0.012323,0.002247,1.6242e-005,0.00016118,-5.1051e-005,1,162.5,1.5,52.75
