"press","rho","vx1","vx2","vx3","geo","pressMed","rhoMed","vx1Med","vx2Med","vx3Med","geo_input_1","vx1f","vx2f","vx3f","vx1f2","vx2f2","vx3f2","vx12f","vtkValidPointMask","Points:0","Points:1","Points:2"
0.002227,-0.0026974,0.40561,-0.00083984,-0.0016035,19,1.0538e+010,-0.004798,0.42792,-6.8228e-005,0.00024486,19,-0.022302,-0.00077161,-0.0018484,0.00058485,1.0451e-006,4.0931e-005,1.0937e-005,1,93.5,1.5,52.75
